id,order,quality,duration,date,species
AnsAlb00008,Anseriformes,b,0.563,2007-10-28,Anser albifrons
AnsAlb00009,Anseriformes,b,0.525,2007-10-28,Anser albifrons
AnsAlb00010,Anseriformes,b,0.795,2009-11-30,Anser albifrons
AnsAns00001,Anseriformes,b,0.837,1993-04-14,Anser anser
AnsAns00002,Anseriformes,b,0.929,2008-07-31,Anser anser
AnsAns00003,Anseriformes,b,0.531,2009-05-04,Anser anser
AnsAns00004,Anseriformes,b,0.605,2011-04-19,Anser anser
AnsAns00005,Anseriformes,b,0.508,2002-02-03,Anser anser
AnsAns00006,Anseriformes,b,0.734,,Anser anser
AnsAns00007,Anseriformes,b,0.559,1963-06-10,Anser anser
AnsAns00008,Anseriformes,b,0.613,2007-04-08,Anser anser
AnsAns00009,Anseriformes,b,0.466,2008-07-28,Anser anser
AnsAns00010,Anseriformes,b,0.542,2008-07-28,Anser anser
AnsAns00011,Anseriformes,b,0.488,2009-09-17,Anser anser
AnsFab00001,Anseriformes,b,0.407,2000-10-22,Anser fabalis
AnsFab00002,Anseriformes,b,0.443,2000-10-22,Anser fabalis
AnsSer00001,Anseriformes,b,0.679,2007-10-12,Anser serrirostris
AnsSer00002,Anseriformes,b,0.417,2007-10-12,Anser serrirostris
AnsSer00003,Anseriformes,b,0.803,2007-10-12,Anser serrirostris
AnsSer00004,Anseriformes,b,0.478,2007-10-12,Anser serrirostris
AnsSer00005,Anseriformes,b,0.622,2007-10-28,Anser serrirostris
AnsSer00006,Anseriformes,b,0.377,2007-10-28,Anser serrirostris
AnsSer00007,Anseriformes,b,0.747,2009-11-30,Anser serrirostris
AnsSer00008,Anseriformes,b,0.805,2009-11-30,Anser serrirostris
AnsSer00009,Anseriformes,b,0.892,2009-11-30,Anser serrirostris
AntCam00001,Passeriformes,b,0.514,1964-05-20,Anthus campestris
AntCer00001,Passeriformes,b,0.635,1968-04-27,Anthus cervinus
AntPet00001,Passeriformes,b,0.591,2009-06-03,Anthus petrosus
AntPet00002,Passeriformes,b,0.429,2009-06-03,Anthus petrosus
AntPet00003,Passeriformes,b,0.492,2009-06-03,Anthus petrosus
AntPet00004,Passeriformes,b,0.45,2009-06-03,Anthus petrosus
AntPet00005,Passeriformes,b,0.452,2009-06-03,Anthus petrosus
AntPet00006,Passeriformes,b,0.439,2009-06-03,Anthus petrosus
AntPet00007,Passeriformes,b,0.52,2009-06-03,Anthus petrosus
AntPet00008,Passeriformes,b,0.383,2009-06-03,Anthus petrosus
AntPet00009,Passeriformes,b,0.453,2009-06-03,Anthus petrosus
AntPet00010,Passeriformes,b,0.453,2009-06-03,Anthus petrosus
AntPet00011,Passeriformes,b,0.365,2009-06-03,Anthus petrosus
AntPet00012,Passeriformes,b,0.412,2009-06-03,Anthus petrosus
AntPet00013,Passeriformes,b,0.409,2009-06-03,Anthus petrosus
AntPet00014,Passeriformes,b,0.397,2009-06-03,Anthus petrosus
AntPet00015,Passeriformes,b,0.4,2009-06-03,Anthus petrosus
AntPet00016,Passeriformes,b,0.413,2009-06-03,Anthus petrosus
AntPet00017,Passeriformes,b,0.443,2009-06-03,Anthus petrosus
AntPet00018,Passeriformes,b,0.471,2009-06-04,Anthus petrosus
AntPet00019,Passeriformes,b,0.453,2009-06-04,Anthus petrosus
AntPet00020,Passeriformes,b,0.378,2009-06-04,Anthus petrosus
AntPet00021,Passeriformes,b,0.399,2009-06-04,Anthus petrosus
AntPet00022,Passeriformes,b,0.438,2009-06-04,Anthus petrosus
AntPet00023,Passeriformes,b,0.428,2009-06-04,Anthus petrosus
AntPet00024,Passeriformes,b,0.407,2009-06-04,Anthus petrosus
AntPra00001,Passeriformes,b,1.96,1978-07-25,Anthus pratensis
AntPra00002,Passeriformes,b,2.102,1978-07-25,Anthus pratensis
AntPra00003,Passeriformes,b,2.651,1978-07-25,Anthus pratensis
AntPra00004,Passeriformes,b,1.96,1978-07-25,Anthus pratensis
AntPra00005,Passeriformes,b,1.884,1978-07-25,Anthus pratensis
AntPra00006,Passeriformes,b,2.131,1978-07-25,Anthus pratensis
AntPra00007,Passeriformes,b,1.647,1980-05-25,Anthus pratensis
AntPra00008,Passeriformes,b,2.51,1980-05-25,Anthus pratensis
AntPra00009,Passeriformes,b,0.404,2005-03-31,Anthus pratensis
AntPra00010,Passeriformes,b,0.416,2005-03-31,Anthus pratensis
AntPra00011,Passeriformes,b,0.413,2005-03-31,Anthus pratensis
AntPra00012,Passeriformes,b,0.417,2009-05-02,Anthus pratensis
AntPra00013,Passeriformes,b,0.413,2009-05-02,Anthus pratensis
AntPra00014,Passeriformes,b,0.439,2009-06-10,Anthus pratensis
AntPra00015,Passeriformes,b,0.474,2009-06-10,Anthus pratensis
AntPra00016,Passeriformes,b,0.437,2009-06-10,Anthus pratensis
AntPra00017,Passeriformes,b,0.429,2009-06-10,Anthus pratensis
AntPra00018,Passeriformes,b,0.39,1983-09-26,Anthus pratensis
AntPra00019,Passeriformes,b,0.382,1983-09-26,Anthus pratensis
AntPra00020,Passeriformes,b,0.438,1983-09-26,Anthus pratensis
AntPra00021,Passeriformes,b,1.631,1964-05-08,Anthus pratensis
AntPra00022,Passeriformes,b,0.418,1985-06-09,Anthus pratensis
AntPra00023,Passeriformes,b,4.043,1985-06-09,Anthus pratensis
AntPra00024,Passeriformes,b,4.846,1985-06-09,Anthus pratensis
AntPra00025,Passeriformes,b,1.616,1985-06-09,Anthus pratensis
AntPra00026,Passeriformes,b,9.771,1985-06-11,Anthus pratensis
AntPra00027,Passeriformes,b,20.15,1985-06-11,Anthus pratensis
AntPra00028,Passeriformes,b,2.766,1985-06-28,Anthus pratensis
AntPra00029,Passeriformes,b,2.459,1986-05-24,Anthus pratensis
AntPra00030,Passeriformes,b,1.676,1986-06-14,Anthus pratensis
AntPra00031,Passeriformes,b,4.815,1986-06-14,Anthus pratensis
AntPra00032,Passeriformes,b,4.707,1986-06-14,Anthus pratensis
AntPra00033,Passeriformes,b,4.118,1986-06-14,Anthus pratensis
AntPra00034,Passeriformes,b,2.628,1986-06-15,Anthus pratensis
AntPra00035,Passeriformes,b,3.371,1986-06-15,Anthus pratensis
AntPra00036,Passeriformes,b,2.973,1986-06-15,Anthus pratensis
AntPra00037,Passeriformes,b,1.518,1986-06-15,Anthus pratensis
AntPra00038,Passeriformes,b,4.372,1986-06-16,Anthus pratensis
AntSpi00001,Passeriformes,b,0.454,1964-05-22,Anthus spinoletta
AntTri00001,Passeriformes,b,3.097,1967-06-04,Anthus trivialis
AntTri00002,Passeriformes,b,0.482,1967-06-18,Anthus trivialis
AntTri00003,Passeriformes,b,4.497,1977-07-10,Anthus trivialis
AntTri00004,Passeriformes,b,3.485,1977-07-16,Anthus trivialis
AntTri00005,Passeriformes,b,3.317,1977-07-16,Anthus trivialis
AntTri00006,Passeriformes,b,2.669,1977-07-20,Anthus trivialis
AntTri00007,Passeriformes,b,2.291,1977-07-20,Anthus trivialis
AntTri00008,Passeriformes,b,5.832,1978-04-29,Anthus trivialis
AntTri00009,Passeriformes,b,3.854,1978-04-29,Anthus trivialis
AntTri00010,Passeriformes,b,2.291,1978-06-25,Anthus trivialis
AntTri00011,Passeriformes,b,3.621,1978-06-25,Anthus trivialis
AntTri00012,Passeriformes,b,6.135,1979-04-28,Anthus trivialis
AntTri00013,Passeriformes,b,3.955,1979-04-28,Anthus trivialis
AntTri00014,Passeriformes,b,3.408,1979-05-06,Anthus trivialis
AntTri00015,Passeriformes,b,2.956,1979-05-06,Anthus trivialis
AntTri00016,Passeriformes,b,2.43,1979-05-06,Anthus trivialis
AntTri00017,Passeriformes,b,5.519,1979-05-10,Anthus trivialis
AntTri00018,Passeriformes,b,4.857,1979-05-19,Anthus trivialis
AntTri00019,Passeriformes,b,3.475,1979-05-19,Anthus trivialis
AntTri00020,Passeriformes,b,8.52,1979-05-24,Anthus trivialis
AntTri00021,Passeriformes,b,3.929,1979-06-03,Anthus trivialis
AntTri00022,Passeriformes,b,5.017,1980-04-27,Anthus trivialis
AntTri00023,Passeriformes,b,2.983,1980-05-04,Anthus trivialis
AntTri00024,Passeriformes,b,4.575,1981-05-25,Anthus trivialis
AntTri00025,Passeriformes,b,4.099,1981-06-08,Anthus trivialis
AntTri00026,Passeriformes,b,5.91,1982-05-16,Anthus trivialis
AntTri00027,Passeriformes,b,6.205,1982-05-16,Anthus trivialis
AntTri00028,Passeriformes,b,6.289,1982-05-22,Anthus trivialis
AntTri00029,Passeriformes,b,4.888,1982-05-23,Anthus trivialis
AntTri00030,Passeriformes,b,6.13,1982-05-30,Anthus trivialis
AntTri00031,Passeriformes,b,0.486,1965-07-10,Anthus trivialis
AntTri00032,Passeriformes,b,5.64,1978-05-21,Anthus trivialis
AntTri00033,Passeriformes,b,8.276,1985-06-09,Anthus trivialis
AntTri00034,Passeriformes,b,1.174,1985-06-15,Anthus trivialis
AntTri00035,Passeriformes,b,1.782,1985-06-15,Anthus trivialis
AntTri00036,Passeriformes,b,1.331,1985-06-17,Anthus trivialis
AntTri00037,Passeriformes,b,1.213,1985-06-17,Anthus trivialis
AntTri00038,Passeriformes,b,2.792,1986-06-14,Anthus trivialis
AntTri00039,Passeriformes,b,9.222,1986-06-14,Anthus trivialis
AntTri00040,Passeriformes,b,7.343,1986-06-15,Anthus trivialis
AntTri00041,Passeriformes,b,7.762,1986-06-15,Anthus trivialis
AntTri00042,Passeriformes,b,7.166,1986-06-15,Anthus trivialis
AntTri00043,Passeriformes,b,2.704,1986-06-16,Anthus trivialis
AntTri00044,Passeriformes,b,4.637,1986-06-16,Anthus trivialis
ApuApu00001,Apodiformes,b,2.285,1989-07-16,Apus apus
ApuApu00002,Apodiformes,b,0.815,2007-06-08,Apus apus
ApuApu00003,Apodiformes,b,2.164,2007-06-08,Apus apus
ApuApu00004,Apodiformes,b,1.202,2007-06-10,Apus apus
ApuApu00005,Apodiformes,b,2.065,2008-06-29,Apus apus
ApuApu00006,Apodiformes,b,1.775,2008-07-05,Apus apus
ApuApu00007,Apodiformes,b,1.027,2008-07-05,Apus apus
ApuApu00008,Apodiformes,b,1.265,2008-07-06,Apus apus
ApuApu00009,Apodiformes,b,1.316,2008-07-10,Apus apus
ApuApu00010,Apodiformes,b,1.835,2008-07-10,Apus apus
ApuApu00011,Apodiformes,b,1.387,2008-07-10,Apus apus
ApuApu00012,Apodiformes,b,2.349,2010-07-23,Apus apus
ApuApu00013,Apodiformes,b,2.588,2010-07-23,Apus apus
ApuApu00014,Apodiformes,b,2.275,2010-07-23,Apus apus
AquChr00001,Accipitriformes,b,1.809,1964-08-23,Aquila chrysaetos
AquPom00001,Accipitriformes,b,0.706,1975-05-18,Aquila pomarina
AquPom00002,Accipitriformes,b,0.776,1975-05-18,Aquila pomarina
AquPom00003,Accipitriformes,b,1.184,1975-05-18,Aquila pomarina
ArdCin00001,Pelecaniformes,b,0.437,1982-04-13,Ardea cinerea
ArdCin00002,Pelecaniformes,b,0.508,1998-04-07,Ardea cinerea
ArdCin00003,Pelecaniformes,b,0.742,2008-07-31,Ardea cinerea
ArdCin00004,Pelecaniformes,b,0.575,2007-08-09,Ardea cinerea
ArdCin00005,Pelecaniformes,b,0.5,2007-08-18,Ardea cinerea
ArdCin00006,Pelecaniformes,b,0.442,2008-03-24,Ardea cinerea
ArdCin00007,Pelecaniformes,b,0.444,2008-04-12,Ardea cinerea
ArdCin00008,Pelecaniformes,b,0.804,2008-04-20,Ardea cinerea
ArdCin00009,Pelecaniformes,b,0.488,2008-06-14,Ardea cinerea
ArdCin00010,Pelecaniformes,b,0.707,2008-10-09,Ardea cinerea
ArdCin00011,Pelecaniformes,b,0.751,2009-03-04,Ardea cinerea
ArdCin00012,Pelecaniformes,b,0.593,2010-04-04,Ardea cinerea
ArdCin00013,Pelecaniformes,b,0.622,1967-08-27,Ardea cinerea
ArdCin00014,Pelecaniformes,b,0.532,1975-03-22,Ardea cinerea
ArdCin00015,Pelecaniformes,b,0.507,1983-08-20,Ardea cinerea
ArdCin00016,Pelecaniformes,b,0.656,1991-09-12,Ardea cinerea
AreInt00001,Charadriiformes,b,2.12,1990-07-08,Arenaria interpres
AreInt00002,Charadriiformes,b,1.306,1990-07-08,Arenaria interpres
AreInt00003,Charadriiformes,b,3.045,1990-07-08,Arenaria interpres
AreInt00004,Charadriiformes,b,3.946,1990-07-08,Arenaria interpres
AreInt00005,Charadriiformes,b,0.889,1990-07-08,Arenaria interpres
AreInt00006,Charadriiformes,b,1.417,1990-07-08,Arenaria interpres
AreInt00007,Charadriiformes,b,1.982,1990-07-08,Arenaria interpres
AreInt00008,Charadriiformes,b,1.383,1990-07-08,Arenaria interpres
AsiOtu00001,Strigiformes,u,1.206,1996-07-07,Asio otus
AsiOtu00002,Strigiformes,u,0.89,1996-07-07,Asio otus
AsiOtu00003,Strigiformes,u,1.018,1996-07-07,Asio otus
AsiOtu00004,Strigiformes,u,1.212,1996-07-07,Asio otus
AsiOtu00005,Strigiformes,u,0.959,1996-07-07,Asio otus
AsiOtu00006,Strigiformes,u,1.41,2007-06-06,Asio otus
AsiOtu00007,Strigiformes,u,1.024,2008-02-24,Asio otus
AsiOtu00008,Strigiformes,u,0.897,2008-02-24,Asio otus
AsiOtu00009,Strigiformes,u,1.007,2008-02-24,Asio otus
AsiOtu00010,Strigiformes,u,0.908,2008-02-24,Asio otus
AsiOtu00011,Strigiformes,u,0.941,2008-02-24,Asio otus
AsiOtu00012,Strigiformes,u,1.047,2008-02-24,Asio otus
AsiOtu00013,Strigiformes,u,0.921,2008-02-24,Asio otus
AsiOtu00014,Strigiformes,u,1.799,2008-07-19,Asio otus
AsiOtu00015,Strigiformes,u,1.311,2008-07-19,Asio otus
AsiOtu00016,Strigiformes,u,0.905,2008-07-19,Asio otus
AsiOtu00017,Strigiformes,u,0.698,2008-07-19,Asio otus
AsiOtu00018,Strigiformes,u,1.198,2008-07-19,Asio otus
AsiOtu00019,Strigiformes,u,0.895,2008-07-20,Asio otus
AsiOtu00020,Strigiformes,u,1.108,2008-07-20,Asio otus
AsiOtu00021,Strigiformes,u,1.348,2008-07-20,Asio otus
AsiOtu00022,Strigiformes,u,1.341,2008-07-20,Asio otus
AsiOtu00023,Strigiformes,u,1.659,2008-07-20,Asio otus
AsiOtu00024,Strigiformes,u,1.358,2008-07-20,Asio otus
AsiOtu00025,Strigiformes,u,1.105,2008-07-20,Asio otus
AsiOtu00026,Strigiformes,u,0.94,2008-07-20,Asio otus
AsiOtu00027,Strigiformes,u,1.456,2008-07-20,Asio otus
AsiOtu00028,Strigiformes,u,1.102,2008-07-20,Asio otus
AsiOtu00030,Strigiformes,u,0.671,1971-05-09,Asio otus
AsiOtu00031,Strigiformes,u,0.684,1971-05-09,Asio otus
AsiOtu00032,Strigiformes,u,0.78,1971-05-09,Asio otus
AsiOtu00033,Strigiformes,u,0.642,1971-05-09,Asio otus
AsiOtu00034,Strigiformes,u,0.687,1971-05-09,Asio otus
AsiOtu00035,Strigiformes,u,0.666,1971-05-09,Asio otus
AsiOtu00036,Strigiformes,u,0.653,1971-05-09,Asio otus
AsiOtu00037,Strigiformes,u,1.066,1971-05-12,Asio otus
AsiOtu00038,Strigiformes,u,1.168,1971-05-12,Asio otus
AsiOtu00039,Strigiformes,u,1.181,1971-05-12,Asio otus
AsiOtu00040,Strigiformes,u,0.989,1971-05-09,Asio otus
AsiOtu00041,Strigiformes,u,1.007,1972-04-13,Asio otus
AsiOtu00042,Strigiformes,u,0.957,1972-04-13,Asio otus
AsiOtu00043,Strigiformes,u,1.149,2008-06-24,Asio otus
AsiOtu00044,Strigiformes,u,1.186,2008-06-24,Asio otus
AsiOtu00045,Strigiformes,u,1.05,2008-06-24,Asio otus
AsiOtu00046,Strigiformes,u,1.447,2008-06-24,Asio otus
AsiOtu00047,Strigiformes,u,1.389,2008-06-24,Asio otus
AsiOtu00048,Strigiformes,u,1.247,2008-06-24,Asio otus
AsiOtu00049,Strigiformes,u,1.079,2008-06-24,Asio otus
AsiOtu00050,Strigiformes,u,1.171,2008-06-24,Asio otus
AsiOtu00051,Strigiformes,u,1.315,2008-06-24,Asio otus
AsiOtu00052,Strigiformes,u,1.243,2008-06-24,Asio otus
AsiOtu00053,Strigiformes,u,1.372,2008-06-24,Asio otus
AsiOtu00054,Strigiformes,u,1.368,2008-06-24,Asio otus
AsiOtu00055,Strigiformes,u,1.447,2008-06-24,Asio otus
AsiOtu00056,Strigiformes,u,1.196,2008-06-24,Asio otus
AsiOtu00057,Strigiformes,u,1.096,2008-06-24,Asio otus
AsiOtu00058,Strigiformes,u,1.486,2008-06-24,Asio otus
AsiOtu00060,Strigiformes,u,1.774,2008-06-24,Asio otus
AsiOtu00061,Strigiformes,u,1.827,2008-06-24,Asio otus
AsiOtu00062,Strigiformes,u,1.545,2008-06-24,Asio otus
AsiOtu00063,Strigiformes,u,1.41,2008-06-24,Asio otus
AsiOtu00064,Strigiformes,u,1.309,2008-06-24,Asio otus
AsiOtu00065,Strigiformes,u,1.601,2008-06-24,Asio otus
AsiOtu00066,Strigiformes,u,1.366,2008-06-24,Asio otus
AsiOtu00067,Strigiformes,u,1.384,2008-06-24,Asio otus
AsiOtu00068,Strigiformes,u,1.374,2008-06-24,Asio otus
AsiOtu00069,Strigiformes,u,1.214,2008-06-24,Asio otus
AsiOtu00070,Strigiformes,u,1.252,2008-06-24,Asio otus
AsiOtu00071,Strigiformes,b,0.998,1964-06-17,Asio otus
AsiOtu00072,Strigiformes,b,1.85,1964-06-17,Asio otus
AthNoc00001,Strigiformes,b,0.599,2012-07-02,Athene noctua
AthNoc00005,Strigiformes,b,0.536,2012-07-02,Athene noctua
AthNoc00006,Strigiformes,u,0.665,2012-07-02,Athene noctua
AthNoc00007,Strigiformes,u,0.613,2012-07-02,Athene noctua
AthNoc00008,Strigiformes,u,0.993,2012-07-02,Athene noctua
AthNoc00010,Strigiformes,u,0.673,2012-07-02,Athene noctua
AthNoc00011,Strigiformes,u,0.793,2012-07-02,Athene noctua
AthNoc00012,Strigiformes,a,0.781,2012-07-02,Athene noctua
AthNoc00013,Strigiformes,u,0.701,2012-07-02,Athene noctua
AthNoc00014,Strigiformes,u,0.775,2012-07-02,Athene noctua
AthNoc00015,Strigiformes,u,0.88,2012-07-02,Athene noctua
AthNoc00016,Strigiformes,u,0.797,2012-07-02,Athene noctua
AthNoc00017,Strigiformes,u,0.979,2012-07-02,Athene noctua
AthNoc00018,Strigiformes,u,0.806,2012-07-02,Athene noctua
AthNoc00019,Strigiformes,u,0.785,2012-07-05,Athene noctua
AthNoc00020,Strigiformes,u,1.012,2012-07-05,Athene noctua
AthNoc00023,Strigiformes,a,1.289,1993-04-15,Athene noctua
AthNoc00024,Strigiformes,a,1.357,1993-04-15,Athene noctua
AthNoc00025,Strigiformes,a,1.337,1993-04-15,Athene noctua
AthNoc00026,Strigiformes,u,0.78,2001-03-16,Athene noctua
AthNoc00027,Strigiformes,u,1.123,2001-03-16,Athene noctua
AthNoc00028,Strigiformes,u,1.394,2001-03-16,Athene noctua
AytFer00001,Anseriformes,b,0.876,2011-04-18,Aythya ferina
AytFer00002,Anseriformes,b,0.722,2011-04-19,Aythya ferina
AytFer00003,Anseriformes,b,0.697,2011-04-19,Aythya ferina
AytFer00004,Anseriformes,b,0.744,2013-05-23,Aythya ferina
AytFer00005,Anseriformes,b,0.434,1961-04-27,Aythya ferina
AytFer00006,Anseriformes,b,0.672,1957-04-30,Aythya ferina
AytFer00007,Anseriformes,b,0.497,1988-04-30,Aythya ferina
AytFer00008,Anseriformes,b,0.563,1988-05-01,Aythya ferina
AytFer00009,Anseriformes,b,0.732,1988-05-01,Aythya ferina
AytFul00001,Anseriformes,b,0.552,1989-05-26,Aythya fuligula
AytFul00002,Anseriformes,b,0.532,1989-05-26,Aythya fuligula
AytFul00003,Anseriformes,b,0.593,1989-08-06,Aythya fuligula
AytFul00004,Anseriformes,b,0.541,1989-08-06,Aythya fuligula
AytFul00005,Anseriformes,b,0.622,1989-08-10,Aythya fuligula
AytFul00006,Anseriformes,b,0.527,1985-06-17,Aythya fuligula
AytFul00007,Anseriformes,b,1.85,1985-06-17,Aythya fuligula
AytFul00008,Anseriformes,b,0.532,1985-06-17,Aythya fuligula
BomBom00001,Anura,b,0.489,1964-05-18,Bombina bombina
BomVar00001,Anura,b,1.949,1965-05-29,Bombina variegata
BomVar00002,Anura,b,1.861,1965-05-29,Bombina variegata
BomVar00003,Anura,b,2.64,1965-05-29,Bombina variegata
BotSte00009,Pelecaniformes,u,2.383,1961-07-09,Botaurus stellaris
BotSte00010,Pelecaniformes,u,3.394,1961-07-09,Botaurus stellaris
BotSte00011,Pelecaniformes,u,1.708,1961-07-09,Botaurus stellaris
BotSte00019,Pelecaniformes,u,7.249,2008-04-27,Botaurus stellaris
BotSte00020,Pelecaniformes,u,9.945,2008-04-29,Botaurus stellaris
BotSte00021,Pelecaniformes,u,11.147,2008-04-29,Botaurus stellaris
BotSte00022,Pelecaniformes,u,12.856,2008-04-29,Botaurus stellaris
BotSte00023,Pelecaniformes,u,9.704,2008-04-29,Botaurus stellaris
BotSte00024,Pelecaniformes,u,9.17,2009-05-05,Botaurus stellaris
BotSte00025,Pelecaniformes,u,13.589,2010-06-10,Botaurus stellaris
BotSte00026,Pelecaniformes,u,13.459,2010-06-10,Botaurus stellaris
BotSte00027,Pelecaniformes,u,14.992,2010-06-10,Botaurus stellaris
BotSte00028,Pelecaniformes,u,16.162,2010-06-10,Botaurus stellaris
BotSte00029,Pelecaniformes,u,16.867,2010-06-10,Botaurus stellaris
BotSte00030,Pelecaniformes,u,15.973,2010-06-10,Botaurus stellaris
BotSte00031,Pelecaniformes,u,13.674,2010-06-10,Botaurus stellaris
BotSte00032,Pelecaniformes,u,13.482,2010-06-22,Botaurus stellaris
BotSte00033,Pelecaniformes,u,11.842,2011-04-19,Botaurus stellaris
BotSte00039,Pelecaniformes,u,12.222,1961-04-27,Botaurus stellaris
BotSte00040,Pelecaniformes,u,7.468,1975-03-22,Botaurus stellaris
BotSte00041,Pelecaniformes,u,11.35,2006-05-09,Botaurus stellaris
BotSte00042,Pelecaniformes,u,11.254,2006-05-09,Botaurus stellaris
BraCan00001,Anseriformes,b,1.112,2006-07-30,Branta canadensis
BraCan00002,Anseriformes,b,0.553,2006-08-04,Branta canadensis
BraCan00003,Anseriformes,b,0.545,2006-08-04,Branta canadensis
BraCan00004,Anseriformes,b,0.659,2006-08-04,Branta canadensis
BraCan00005,Anseriformes,b,1.236,2006-08-04,Branta canadensis
BraCan00006,Anseriformes,b,1.284,2006-08-04,Branta canadensis
BraCan00007,Anseriformes,b,0.697,2006-08-04,Branta canadensis
BraCan00008,Anseriformes,b,0.961,2006-08-04,Branta canadensis
BraCan00009,Anseriformes,b,1.521,2006-08-04,Branta canadensis
BraCan00010,Anseriformes,b,0.958,2006-08-04,Branta canadensis
BraCan00011,Anseriformes,b,0.478,2006-08-04,Branta canadensis
BraCan00012,Anseriformes,b,0.777,1991-09-22,Branta canadensis
BraLeu00001,Anseriformes,b,0.413,2008-04-26,Branta leucopsis
BraLeu00002,Anseriformes,b,0.414,2008-04-26,Branta leucopsis
BraLeu00003,Anseriformes,b,1.303,2008-04-26,Branta leucopsis
BraLeu00004,Anseriformes,b,0.343,2008-04-26,Branta leucopsis
BraLeu00005,Anseriformes,b,0.871,2008-04-26,Branta leucopsis
BraLeu00006,Anseriformes,b,0.41,2008-04-26,Branta leucopsis
BraLeu00007,Anseriformes,b,0.404,2008-04-26,Branta leucopsis
BubBub00001,Strigiformes,u,0.662,1977-09-06,Bubo bubo
BubBub00002,Strigiformes,u,0.772,1977-09-06,Bubo bubo
BubBub00003,Strigiformes,u,0.772,1977-09-06,Bubo bubo
BubBub00004,Strigiformes,u,0.779,1977-09-06,Bubo bubo
BubBub00006,Strigiformes,a,1.09,1975-10-10,Bubo bubo
BubBub00007,Strigiformes,a,1.107,1975-10-10,Bubo bubo
BubBub00008,Strigiformes,a,1.063,1975-10-10,Bubo bubo
BubSca00001,Strigiformes,u,2.223,2002-09-30,Bubo scandiacus
BubSca00002,Strigiformes,a,2.049,2002-09-30,Bubo scandiacus
BubSca00003,Strigiformes,u,1.896,2003-09-05,Bubo scandiacus
BubSca00004,Strigiformes,u,1.791,2003-09-05,Bubo scandiacus
BubSca00005,Strigiformes,u,1.995,2003-09-05,Bubo scandiacus
BubSca00006,Strigiformes,u,1.729,2003-09-05,Bubo scandiacus
BubSca00007,Strigiformes,u,2.012,2003-09-05,Bubo scandiacus
BubSca00008,Strigiformes,a,2.075,2003-09-05,Bubo scandiacus
BubSca00009,Strigiformes,u,1.907,2003-09-05,Bubo scandiacus
BubSca00010,Strigiformes,u,1.615,2003-09-05,Bubo scandiacus
BubSca00011,Strigiformes,b,1.678,2003-09-05,Bubo scandiacus
BubSca00012,Strigiformes,u,2.573,2003-09-05,Bubo scandiacus
BubSca00013,Strigiformes,u,3.466,2003-09-05,Bubo scandiacus
BubSca00014,Strigiformes,u,1.756,2003-09-05,Bubo scandiacus
BubSca00015,Strigiformes,u,2.657,2003-09-05,Bubo scandiacus
BubSca00016,Strigiformes,u,1.513,2008-08-12,Bubo scandiacus
BubSca00017,Strigiformes,u,1.569,2008-08-12,Bubo scandiacus
BubSca00018,Strigiformes,u,1.7,2008-08-12,Bubo scandiacus
BucCla00001,Anseriformes,b,1.898,2010-04-18,Bucephala clangula
BucCla00002,Anseriformes,b,0.462,,Bucephala clangula
BucCla00003,Anseriformes,b,0.466,,Bucephala clangula
BucCla00004,Anseriformes,b,5.672,2007-12-01,Bucephala clangula
BucCla00005,Anseriformes,b,2.445,2009-02-04,Bucephala clangula
BufBuf00001,Anura,b,3.362,1964-05-10,Bufo bufo
BufBuf00002,Anura,b,2.084,1965-03-29,Bufo bufo
BufBuf00003,Anura,b,3.657,1965-03-29,Bufo bufo
BufBuf00004,Anura,b,2.162,1965-03-29,Bufo bufo
BufCal00001,Anura,b,0.922,1964-04-21,Bufo calamita
BufCal00002,Anura,b,12.101,1964-05-25,Bufo calamita
